Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2015/5/26, 17:00:00, 18052, 18167, 18026, 18134, 116920, 80024, 56952, 59968
2015/5/27, 17:00:00, 18135, 18148, 18052, 18142, 105928, 74692, 53673, 52255
2015/5/28, 17:00:00, 18128, 18146, 17951, 18025, 154784, 104727, 76911, 77873
2015/5/31, 17:00:00, 18020, 18105, 17967, 18041, 134086, 93363, 67802, 66284
2015/6/1, 17:00:00, 18042, 18085, 17905, 18004, 167761, 113769, 84382, 83379
2015/6/2, 17:00:00, 18004, 18163, 17997, 18098, 144533, 98137, 72678, 71855
2015/6/3, 17:00:00, 18102, 18102, 17862, 17925, 219446, 142648, 108968, 110478
2015/6/4, 17:00:00, 17924, 17953, 17808, 17847, 177076, 117036, 90385, 86691
2015/6/7, 17:00:00, 17840, 17860, 17750, 17778, 147779, 91442, 75448, 72331
2015/6/8, 17:00:00, 17778, 17809, 17693, 17773, 154527, 99504, 78582, 75945
2015/6/9, 17:00:00, 17776, 18038, 17766, 18019, 160172, 98647, 80870, 79302
2015/6/10, 17:00:00, 18010, 18112, 17991, 18050, 107386, 69249, 54846, 52540
2015/6/11, 17:00:00, 17971, 17971, 17770, 17818, 95365, 69554, 50068, 45297
2015/6/14, 17:00:00, 17754, 17786, 17608, 17711, 116461, 81712, 58082, 58379
2015/6/15, 17:00:00, 17709, 17838, 17603, 17834, 101726, 71357, 51483, 50243
2015/6/16, 17:00:00, 17835, 17914, 17751, 17822, 126679, 90581, 64072, 62607
2015/6/17, 17:00:00, 17832, 18098, 17777, 18042, 149277, 100261, 76512, 72765
2015/6/18, 17:00:00, 18047, 18076, 17908, 17929, 99586, 65308, 50305, 49281
2015/6/21, 17:00:00, 17967, 18102, 17966, 18039, 104812, 73565, 52508, 52304
2015/6/22, 17:00:00, 18044, 18108, 18024, 18070, 77477, 53425, 38734, 38743
2015/6/23, 17:00:00, 18074, 18080, 17878, 17893, 122541, 81375, 61084, 61457
2015/6/24, 17:00:00, 17896, 17997, 17797, 17821, 125849, 86786, 63935, 61914
2015/6/25, 17:00:00, 17833, 17924, 17787, 17878, 124236, 87910, 61586, 62650
2015/6/28, 17:00:00, 17689, 17757, 17492, 17538, 223065, 152797, 111178, 111887
2015/6/29, 17:00:00, 17544, 17646, 17475, 17542, 234892, 168630, 116083, 118809
2015/6/30, 17:00:00, 17540, 17714, 17532, 17681, 153245, 110463, 77330, 75915
2015/7/1, 17:00:00, 17677, 17737, 17593, 17647, 106132, 78315, 54036, 52096
2015/7/2, 17:00:00, 17646, 17671, 17591, 17620, 18023, 14101, 9194, 8829
2015/7/5, 17:00:00, 17412, 17649, 17354, 17649, 171627, 123400, 86912, 84715
2015/7/6, 17:00:00, 17659, 17726, 17371, 17677, 249014, 172105, 124436, 124578
2015/7/7, 17:00:00, 17677, 17678, 17404, 17439, 253573, 177769, 125812, 127761
2015/7/8, 17:00:00, 17443, 17678, 17426, 17458, 200296, 140717, 97130, 103166
2015/7/9, 17:00:00, 17479, 17712, 17479, 17681, 158563, 110888, 80887, 77676
2015/7/12, 17:00:00, 17565, 17903, 17536, 17896, 146912, 99669, 72125, 74787
2015/7/13, 17:00:00, 17892, 17986, 17865, 17967, 86893, 59430, 43784, 43109
2015/7/14, 17:00:00, 17961, 18007, 17923, 17987, 96471, 67520, 49125, 47346
2015/7/15, 17:00:00, 17989, 18075, 17978, 18008, 93371, 64198, 46144, 47227
2015/7/16, 17:00:00, 18005, 18024, 17952, 17999, 73181, 50306, 37536, 35645
2015/7/19, 17:00:00, 17993, 18058, 17981, 17992, 81327, 53541, 41479, 39848
2015/7/20, 17:00:00, 17985, 18020, 17786, 17815, 122519, 81211, 58344, 64175
2015/7/21, 17:00:00, 17816, 17837, 17728, 17799, 102206, 71612, 51873, 50333
2015/7/22, 17:00:00, 17800, 17833, 17627, 17690, 127262, 83857, 62673, 64589
2015/7/23, 17:00:00, 17691, 17711, 17473, 17530, 123336, 85376, 62554, 60782
2015/7/26, 17:00:00, 17527, 17547, 17319, 17400, 164966, 113716, 82304, 82662
2015/7/27, 17:00:00, 17396, 17571, 17371, 17552, 164111, 114523, 79437, 84674
2015/7/28, 17:00:00, 17554, 17697, 17524, 17670, 127802, 89257, 63847, 63955
2015/7/29, 17:00:00, 17666, 17700, 17555, 17684, 115649, 81976, 57273, 58376
2015/7/30, 17:00:00, 17675, 17721, 17592, 17642, 119702, 85108, 59573, 60129
2015/8/2, 17:00:00, 17620, 17658, 17415, 17514, 141956, 97494, 70226, 71730
2015/8/3, 17:00:00, 17512, 17557, 17424, 17445, 125285, 87163, 63038, 62247
2015/8/4, 17:00:00, 17396, 17595, 17396, 17483, 129378, 90183, 64313, 65065
2015/8/5, 17:00:00, 17479, 17513, 17305, 17372, 131538, 92896, 65257, 66281
2015/8/6, 17:00:00, 17370, 17399, 17221, 17315, 156458, 110106, 80039, 76419
2015/8/9, 17:00:00, 17310, 17573, 17300, 17548, 127379, 86702, 63267, 64112
2015/8/10, 17:00:00, 17548, 17550, 17297, 17363, 159985, 111982, 80336, 79649
2015/8/11, 17:00:00, 17364, 17396, 17079, 17361, 212750, 150067, 105674, 107076
2015/8/12, 17:00:00, 17352, 17436, 17291, 17371, 144932, 102363, 73570, 71362
2015/8/13, 17:00:00, 17356, 17449, 17321, 17443, 95591, 69371, 47142, 48449
2015/8/16, 17:00:00, 17439, 17513, 17297, 17499, 118143, 81172, 57451, 60692
2015/8/17, 17:00:00, 17495, 17535, 17435, 17474, 106270, 76735, 52389, 53881
2015/8/18, 17:00:00, 17479, 17511, 17248, 17288, 221490, 146363, 112375, 109115
2015/8/19, 17:00:00, 17290, 17320, 16908, 16920, 236932, 163658, 120280, 116652
2015/8/20, 17:00:00, 16917, 16940, 16429, 16449, 391228, 264003, 200256, 190972
2015/8/23, 17:00:00, 16405, 16412, 15285, 15743, 554106, 421572, 285330, 268776
2015/8/24, 17:00:00, 15732, 16341, 15613, 15691, 424726, 323351, 216921, 207805
2015/8/25, 17:00:00, 15771, 16297, 15541, 16242, 429738, 336631, 215070, 214668
2015/8/26, 17:00:00, 16272, 16661, 16218, 16651, 317614, 242959, 159698, 157916
2015/8/27, 17:00:00, 16646, 16684, 16465, 16630, 200826, 159184, 101514, 99312
2015/8/30, 17:00:00, 16635, 16635, 16418, 16483, 186453, 141245, 95116, 91337
2015/8/31, 17:00:00, 16487, 16493, 15959, 16067, 295586, 233851, 151780, 143806
2015/9/1, 17:00:00, 16073, 16347, 16020, 16340, 225089, 171246, 112193, 112896
2015/9/2, 17:00:00, 16331, 16536, 16298, 16346, 215559, 160364, 108196, 107363
2015/9/3, 17:00:00, 16348, 16367, 16009, 16105, 231022, 175286, 120259, 110763
2015/9/6, 17:00:00, 16090, 16280, 16011, 16178, 36657, 28553, 17996, 18661
2015/9/7, 17:00:00, 16174, 16491, 16167, 16457, 174108, 128469, 84903, 89205
2015/9/8, 17:00:00, 16465, 16688, 16209, 16270, 212264, 154257, 110159, 102105
2015/9/9, 17:00:00, 16281, 16453, 16151, 16314, 236719, 181609, 119758, 116961
2015/9/10, 17:00:00, 16209, 16352, 16113, 16347, 98267, 74026, 47843, 50424
2015/9/13, 17:00:00, 16349, 16432, 16225, 16278, 117684, 90419, 59319, 58365
2015/9/14, 17:00:00, 16272, 16541, 16205, 16531, 137705, 100592, 68994, 68711
2015/9/15, 17:00:00, 16517, 16672, 16466, 16665, 125527, 92855, 62031, 63496
2015/9/16, 17:00:00, 16661, 16837, 16517, 16555, 215984, 162018, 107693, 108291
2015/9/17, 17:00:00, 16555, 16604, 16235, 16295, 224636, 166424, 113439, 111197
2015/9/20, 17:00:00, 16315, 16476, 16227, 16464, 170990, 129826, 85379, 85611
2015/9/21, 17:00:00, 16465, 16470, 16115, 16211, 200144, 151851, 101335, 98809
2015/9/22, 17:00:00, 16221, 16322, 16065, 16214, 172133, 130564, 87051, 85082
2015/9/23, 17:00:00, 16211, 16243, 15910, 16133, 243203, 181274, 121076, 122127
2015/9/24, 17:00:00, 16094, 16372, 16079, 16171, 231259, 172167, 116570, 114689
2015/9/27, 17:00:00, 16162, 16289, 15875, 15930, 236705, 174911, 118013, 118692
2015/9/28, 17:00:00, 15934, 16014, 15799, 15947, 259916, 193399, 130110, 129806
2015/9/29, 17:00:00, 15948, 16195, 15928, 16129, 202049, 149732, 102156, 99893
2015/9/30, 17:00:00, 16127, 16345, 15968, 16207, 220794, 165254, 110440, 110354
2015/10/1, 17:00:00, 16191, 16385, 15908, 16376, 287381, 209933, 142927, 144454
2015/10/4, 17:00:00, 16354, 16694, 16328, 16674, 152310, 112938, 75158, 77152
2015/10/5, 17:00:00, 16653, 16760, 16576, 16640, 160662, 120773, 80576, 80086
2015/10/6, 17:00:00, 16616, 16867, 16601, 16818, 201313, 147484, 101585, 99728
2015/10/7, 17:00:00, 16810, 16983, 16680, 16959, 188204, 137674, 93056, 95148
2015/10/8, 17:00:00, 16948, 17026, 16910, 16979, 118730, 88636, 59583, 59147
2015/10/11, 17:00:00, 16972, 17099, 16943, 17057, 67188, 51246, 33864, 33324
2015/10/12, 17:00:00, 17051, 17076, 16920, 16962, 128075, 92397, 64495, 63580
2015/10/13, 17:00:00, 16951, 17017, 16793, 16831, 163372, 117286, 81367, 82005
2015/10/14, 17:00:00, 16826, 17072, 16825, 17071, 151320, 112780, 73985, 77335
2015/10/15, 17:00:00, 17062, 17126, 17012, 17117, 108078, 81760, 53639, 54439
2015/10/18, 17:00:00, 17106, 17148, 17032, 17107, 108539, 81259, 54380, 54159
2015/10/19, 17:00:00, 17100, 17168, 17046, 17096, 101335, 76277, 50750, 50585
2015/10/20, 17:00:00, 17094, 17223, 17041, 17061, 145055, 107683, 72719, 72336
2015/10/21, 17:00:00, 17056, 17435, 17042, 17435, 177462, 130871, 87059, 90403
2015/10/22, 17:00:00, 17426, 17597, 17402, 17544, 157979, 121202, 77587, 80392
2015/10/25, 17:00:00, 17546, 17579, 17485, 17539, 94913, 73011, 47572, 47341
2015/10/26, 17:00:00, 17541, 17555, 17459, 17537, 99059, 76170, 50413, 48646
2015/10/27, 17:00:00, 17513, 17708, 17471, 17685, 153985, 116321, 76106, 77879
2015/10/28, 17:00:00, 17678, 17707, 17603, 17695, 104527, 80495, 52829, 51698
2015/10/29, 17:00:00, 17690, 17769, 17562, 17601, 118161, 89108, 58369, 59792
2015/11/1, 17:00:00, 17598, 17764, 17527, 17718, 102671, 76255, 51050, 51621
2015/11/2, 17:00:00, 17723, 17897, 17689, 17841, 104734, 77905, 51921, 52813
2015/11/3, 17:00:00, 17836, 17906, 17756, 17805, 133659, 100798, 68475, 65184
2015/11/4, 17:00:00, 17799, 17866, 17710, 17802, 125116, 93721, 62630, 62486
2015/11/5, 17:00:00, 17809, 17855, 17704, 17841, 170154, 129310, 85928, 84226
2015/11/8, 17:00:00, 17826, 17871, 17610, 17679, 143021, 108960, 73161, 69860
2015/11/9, 17:00:00, 17678, 17724, 17608, 17710, 126339, 96518, 63763, 62576
2015/11/10, 17:00:00, 17709, 17799, 17643, 17651, 111142, 85423, 56221, 54921
2015/11/11, 17:00:00, 17651, 17715, 17391, 17400, 171538, 128335, 86188, 85350
2015/11/12, 17:00:00, 17405, 17445, 17153, 17160, 176515, 134778, 91612, 84903
2015/11/15, 17:00:00, 17108, 17447, 17052, 17432, 171707, 130198, 84514, 87193
2015/11/16, 17:00:00, 17422, 17556, 17400, 17465, 160661, 122850, 79140, 81521
2015/11/17, 17:00:00, 17467, 17714, 17412, 17687, 152848, 115637, 76748, 76100
2015/11/18, 17:00:00, 17687, 17769, 17645, 17725, 117922, 91402, 57979, 59943
2015/11/19, 17:00:00, 17720, 17884, 17699, 17805, 103309, 79290, 51675, 51634
2015/11/22, 17:00:00, 17801, 17842, 17716, 17751, 89667, 70250, 44399, 45268
2015/11/23, 17:00:00, 17755, 17830, 17623, 17758, 132795, 100836, 66778, 66017
2015/11/24, 17:00:00, 17764, 17833, 17743, 17810, 67072, 52796, 32865, 34207
2015/11/25, 17:00:00, 17811, 17875, 17801, 17849, 14635, 11707, 7580, 7055
2015/11/26, 17:00:00, 17841, 17854, 17722, 17805, 61359, 47916, 31297, 30062
2015/11/29, 17:00:00, 17801, 17847, 17700, 17758, 104800, 80666, 51921, 52879
2015/11/30, 17:00:00, 17758, 17879, 17752, 17861, 122057, 91013, 61657, 60400
2015/12/1, 17:00:00, 17865, 17905, 17695, 17770, 128991, 96631, 63320, 65671
2015/12/2, 17:00:00, 17769, 17870, 17409, 17505, 242181, 183615, 123615, 118566
2015/12/3, 17:00:00, 17503, 17855, 17445, 17825, 198377, 147513, 97299, 101078
2015/12/6, 17:00:00, 17852, 17869, 17626, 17757, 144026, 110952, 71121, 72905
2015/12/7, 17:00:00, 17751, 17762, 17475, 17546, 173905, 133015, 86843, 87062
2015/12/8, 17:00:00, 17542, 17762, 17391, 17484, 238591, 180623, 120271, 118320
2015/12/9, 17:00:00, 17482, 17697, 17454, 17579, 165115, 124856, 83122, 81993
2015/12/10, 17:00:00, 17503, 17541, 17135, 17154, 153815, 119613, 76186, 77629
2015/12/13, 17:00:00, 17168, 17316, 17053, 17276, 242679, 189049, 120346, 122333
2015/12/14, 17:00:00, 17285, 17550, 17259, 17473, 144189, 113210, 71633, 72556
2015/12/15, 17:00:00, 17472, 17705, 17405, 17627, 179801, 142682, 87637, 92164
2015/12/16, 17:00:00, 17627, 17735, 17341, 17344, 188721, 148299, 94611, 94110
2015/12/17, 17:00:00, 17350, 17392, 17008, 17035, 219589, 168677, 108623, 110966
2015/12/20, 17:00:00, 17043, 17217, 17023, 17206, 126501, 99263, 62154, 64347
2015/12/21, 17:00:00, 17199, 17386, 17110, 17359, 116001, 92601, 56166, 59835
2015/12/22, 17:00:00, 17354, 17517, 17327, 17479, 96574, 75950, 47758, 48816
2015/12/23, 17:00:00, 17478, 17515, 17437, 17447, 32076, 25830, 16057, 16019
2015/12/27, 17:00:00, 17453, 17478, 17341, 17457, 67083, 52782, 34060, 33023
2015/12/28, 17:00:00, 17449, 17660, 17429, 17647, 79871, 60500, 39678, 40193
2015/12/29, 17:00:00, 17636, 17656, 17495, 17519, 66022, 50725, 33602, 32420
2015/12/30, 17:00:00, 17518, 17536, 17298, 17333, 80550, 61913, 40751, 39799
2016/1/3, 17:00:00, 17347, 17399, 16860, 17090, 216066, 166591, 109687, 106379
2016/1/4, 17:00:00, 17086, 17153, 16940, 17076, 187028, 144509, 90594, 96434
2016/1/5, 17:00:00, 17074, 17096, 16723, 16845, 231649, 179868, 116717, 114932
2016/1/6, 17:00:00, 16858, 16881, 16367, 16426, 308595, 240088, 154985, 153610
2016/1/7, 17:00:00, 16446, 16666, 16209, 16234, 301178, 234362, 152012, 149166
2016/1/10, 17:00:00, 16260, 16372, 16085, 16278, 277399, 212224, 140835, 136564
2016/1/11, 17:00:00, 16280, 16502, 16168, 16348, 260278, 202048, 129947, 130331
2016/1/12, 17:00:00, 16350, 16533, 16025, 16071, 302967, 225732, 154063, 148904
2016/1/13, 17:00:00, 16068, 16391, 15980, 16268, 303497, 229260, 150661, 152836
2016/1/14, 17:00:00, 16268, 16331, 15748, 15937, 355064, 268939, 181422, 173642
2016/1/17, 17:00:00, 15875, 16048, 15794, 15900, 83054, 66428, 41508, 41546
2016/1/18, 17:00:00, 15894, 16188, 15810, 15906, 265897, 201644, 132189, 133708
2016/1/19, 17:00:00, 15888, 15939, 15365, 15695, 372677, 284870, 188342, 184335
2016/1/20, 17:00:00, 15706, 15957, 15562, 15773, 353555, 277163, 174631, 178924
2016/1/21, 17:00:00, 15755, 16052, 15727, 16005, 204610, 156937, 101050, 103560
2016/1/24, 17:00:00, 16008, 16039, 15790, 15817, 178667, 140146, 89432, 89235
2016/1/25, 17:00:00, 15810, 16101, 15640, 16020, 192757, 149755, 96041, 96716
2016/1/26, 17:00:00, 15999, 16151, 15789, 15866, 261321, 205137, 132466, 128855
2016/1/27, 17:00:00, 15861, 16055, 15768, 15983, 267462, 207783, 134107, 133355
2016/1/28, 17:00:00, 15957, 16376, 15937, 16372, 217173, 165657, 106043, 111130
2016/1/31, 17:00:00, 16367, 16426, 16209, 16316, 176243, 139421, 87765, 88478
2016/2/1, 17:00:00, 16317, 16326, 16020, 16085, 203303, 158744, 103098, 100205
2016/2/2, 17:00:00, 16075, 16301, 15875, 16262, 357050, 271613, 180937, 176113
2016/2/3, 17:00:00, 16258, 16408, 16127, 16314, 262684, 209426, 131888, 130796
2016/2/4, 17:00:00, 16309, 16383, 16047, 16118, 254633, 199667, 128590, 126043
2016/2/7, 17:00:00, 16147, 16197, 15729, 15983, 294334, 225371, 145610, 148724
2016/2/8, 17:00:00, 15965, 16072, 15773, 15928, 296228, 227331, 147336, 148892
2016/2/9, 17:00:00, 15952, 16154, 15827, 15832, 271843, 207204, 136632, 135211
2016/2/10, 17:00:00, 15830, 15863, 15452, 15627, 349196, 271179, 176281, 172915
2016/2/11, 17:00:00, 15625, 15929, 15592, 15925, 213936, 159750, 107561, 106375
2016/2/14, 17:00:00, 15954, 16168, 15954, 16124, 52405, 42831, 25460, 26945
2016/2/15, 17:00:00, 16122, 16203, 15987, 16134, 169193, 128163, 85726, 83467
2016/2/16, 17:00:00, 16130, 16454, 16075, 16450, 169495, 125521, 85344, 84151
2016/2/17, 17:00:00, 16448, 16515, 16355, 16401, 158819, 119387, 79157, 79662
2016/2/18, 17:00:00, 16393, 16442, 16245, 16365, 142396, 112380, 72056, 70340
2016/2/21, 17:00:00, 16343, 16634, 16316, 16520, 112384, 91518, 55999, 56385
2016/2/22, 17:00:00, 16524, 16574, 16372, 16375, 126432, 101003, 63333, 63099
2016/2/23, 17:00:00, 16378, 16505, 16131, 16505, 197346, 154430, 98578, 98768
2016/2/24, 17:00:00, 16497, 16677, 16396, 16664, 151425, 119825, 74954, 76471
2016/2/25, 17:00:00, 16663, 16820, 16588, 16588, 157539, 121945, 78527, 79012
2016/2/28, 17:00:00, 16600, 16707, 16477, 16492, 160945, 125235, 81802, 79143
2016/2/29, 17:00:00, 16494, 16856, 16432, 16846, 172998, 135643, 86544, 86454
2016/3/1, 17:00:00, 16840, 16907, 16744, 16858, 164892, 127989, 81347, 83545
2016/3/2, 17:00:00, 16858, 16936, 16798, 16924, 122834, 97744, 60671, 62163
2016/3/3, 17:00:00, 16926, 17043, 16878, 16978, 166077, 129411, 82706, 83371
2016/3/6, 17:00:00, 16972, 17080, 16898, 17060, 129402, 100684, 65384, 64018
2016/3/7, 17:00:00, 17053, 17063, 16907, 16987, 146781, 115956, 73902, 72879
2016/3/8, 17:00:00, 16984, 17078, 16940, 17013, 131580, 102572, 66145, 65435
2016/3/9, 17:00:00, 17013, 17174, 16816, 17008, 235788, 182713, 117990, 117798
2016/3/10, 17:00:00, 16909, 17130, 16890, 17102, 100961, 80529, 49852, 51109
2016/3/13, 17:00:00, 17092, 17183, 17056, 17131, 77630, 61198, 37466, 40164
2016/3/14, 17:00:00, 17128, 17160, 17023, 17155, 92136, 70868, 46402, 45734
2016/3/15, 17:00:00, 17153, 17287, 17094, 17237, 137490, 106481, 68013, 69477
2016/3/16, 17:00:00, 17234, 17428, 17147, 17395, 150047, 113703, 73662, 76385
2016/3/17, 17:00:00, 17390, 17522, 17361, 17500, 126804, 95683, 63408, 63396
2016/3/20, 17:00:00, 17490, 17552, 17441, 17531, 102075, 77491, 51790, 50285
2016/3/21, 17:00:00, 17532, 17554, 17431, 17505, 127328, 93977, 63943, 63385
2016/3/22, 17:00:00, 17496, 17519, 17387, 17425, 142378, 102667, 72073, 70305
2016/3/23, 17:00:00, 17423, 17463, 17299, 17463, 134473, 98272, 67445, 67028
2016/3/27, 17:00:00, 17464, 17526, 17392, 17447, 82561, 63043, 40644, 41917
2016/3/28, 17:00:00, 17442, 17553, 17333, 17543, 133923, 96796, 66862, 67061
2016/3/29, 17:00:00, 17543, 17694, 17536, 17628, 121176, 90223, 60410, 60766
2016/3/30, 17:00:00, 17625, 17659, 17564, 17606, 119963, 89219, 61097, 58866
2016/3/31, 17:00:00, 17613, 17713, 17468, 17705, 163735, 124446, 82552, 81183
2016/4/3, 17:00:00, 17702, 17753, 17615, 17630, 124078, 95529, 62278, 61800
2016/4/4, 17:00:00, 17622, 17629, 17488, 17552, 146098, 111664, 74548, 71550
2016/4/5, 17:00:00, 17555, 17639, 17452, 17623, 167560, 125999, 84473, 83087
2016/4/6, 17:00:00, 17627, 17645, 17396, 17458, 168225, 128896, 85565, 82660
2016/4/7, 17:00:00, 17460, 17609, 17422, 17493, 156932, 119377, 79445, 77487
2016/4/10, 17:00:00, 17487, 17647, 17412, 17461, 164891, 128724, 82320, 82571
2016/4/11, 17:00:00, 17457, 17656, 17437, 17639, 174731, 136117, 87510, 87221
2016/4/12, 17:00:00, 17637, 17831, 17629, 17827, 153494, 116247, 75457, 78037
2016/4/13, 17:00:00, 17830, 17880, 17774, 17851, 128591, 97241, 63797, 64794
2016/4/14, 17:00:00, 17849, 17869, 17780, 17811, 95313, 74394, 48179, 47134
2016/4/17, 17:00:00, 17734, 17935, 17692, 17901, 128460, 99364, 63351, 65109
2016/4/18, 17:00:00, 17881, 18018, 17877, 17967, 146275, 113897, 73726, 72549
2016/4/19, 17:00:00, 17959, 18083, 17892, 18042, 140858, 108493, 69663, 71195
2016/4/20, 17:00:00, 18036, 18080, 17866, 17888, 150394, 121762, 74565, 75829
2016/4/21, 17:00:00, 17887, 17951, 17827, 17916, 140119, 111584, 69854, 70265
2016/4/24, 17:00:00, 17963, 17967, 17773, 17908, 123634, 96416, 61760, 61874
2016/4/25, 17:00:00, 17907, 17970, 17852, 17890, 120621, 94967, 59682, 60939
2016/4/26, 17:00:00, 17880, 18006, 17839, 17976, 160320, 122629, 80414, 79906
2016/4/27, 17:00:00, 17976, 17987, 17716, 17775, 192669, 143229, 97142, 95527
2016/4/28, 17:00:00, 17766, 17789, 17568, 17712, 205902, 157003, 107203, 98699
2016/5/1, 17:00:00, 17737, 17832, 17667, 17811, 129312, 100906, 64832, 64480
2016/5/2, 17:00:00, 17806, 17814, 17585, 17681, 165880, 127315, 83407, 82473
2016/5/3, 17:00:00, 17678, 17700, 17526, 17576, 162142, 124251, 82514, 79628
2016/5/4, 17:00:00, 17575, 17682, 17536, 17573, 130179, 102895, 65025, 65154
2016/5/5, 17:00:00, 17569, 17685, 17475, 17680, 161189, 129453, 81440, 79749
2016/5/8, 17:00:00, 17673, 17727, 17595, 17651, 120084, 95329, 59886, 60198
2016/5/9, 17:00:00, 17646, 17864, 17605, 17828, 142335, 108543, 72162, 70173
2016/5/10, 17:00:00, 17828, 17850, 17656, 17667, 138782, 105501, 68847, 69935
2016/5/11, 17:00:00, 17664, 17754, 17573, 17675, 163309, 127921, 83100, 80209
2016/5/12, 17:00:00, 17669, 17689, 17459, 17483, 183037, 143358, 91874, 91163
2016/5/15, 17:00:00, 17468, 17705, 17421, 17660, 135151, 101205, 66973, 68178
2016/5/16, 17:00:00, 17659, 17720, 17423, 17499, 185485, 140674, 90643, 94842
2016/5/17, 17:00:00, 17497, 17608, 17383, 17489, 232289, 181797, 117682, 114607
2016/5/18, 17:00:00, 17491, 17502, 17297, 17415, 188897, 150920, 93302, 95595
2016/5/19, 17:00:00, 17415, 17547, 17403, 17482, 128376, 102253, 65080, 63296
2016/5/22, 17:00:00, 17504, 17533, 17431, 17464, 113791, 93404, 58290, 55501
2016/5/23, 17:00:00, 17469, 17718, 17436, 17692, 135872, 105955, 67418, 68454
2016/5/24, 17:00:00, 17696, 17869, 17680, 17827, 124460, 99480, 61697, 62763
2016/5/25, 17:00:00, 17828, 17864, 17777, 17824, 105151, 83908, 54466, 50685
2016/5/26, 17:00:00, 17825, 17863, 17802, 17863, 84189, 66385, 42975, 41214
2016/5/29, 17:00:00, 17873, 17909, 17865, 17899, 16220, 12753, 7818, 8402
2016/5/30, 17:00:00, 17895, 17908, 17708, 17776, 122727, 95560, 62082, 60645
2016/5/31, 17:00:00, 17773, 17812, 17648, 17777, 119588, 95207, 60105, 59483
2016/6/1, 17:00:00, 17775, 17833, 17692, 17826, 113516, 88649, 56586, 56930
2016/6/2, 17:00:00, 17821, 17849, 17677, 17803, 152272, 121669, 77441, 74831
2016/6/5, 17:00:00, 17808, 17939, 17779, 17921, 118740, 94281, 58641, 60099
2016/6/6, 17:00:00, 17915, 17993, 17903, 17935, 93124, 75164, 46279, 46845
2016/6/7, 17:00:00, 17935, 18012, 17903, 17988, 100229, 78555, 50819, 49410
2016/6/8, 17:00:00, 17991, 18000, 17906, 17975, 109668, 87617, 54606, 55062
2016/6/9, 17:00:00, 17891, 17891, 17713, 17774, 133266, 104572, 67608, 65658
2016/6/12, 17:00:00, 17723, 17803, 17622, 17628, 166706, 133464, 83880, 82826
2016/6/13, 17:00:00, 17620, 17667, 17500, 17567, 189557, 154532, 93989, 95568
2016/6/14, 17:00:00, 17560, 17690, 17531, 17544, 171857, 137336, 86524, 85333
2016/6/15, 17:00:00, 17552, 17661, 17374, 17636, 205985, 165956, 103147, 102838
2016/6/16, 17:00:00, 17635, 17686, 17505, 17568, 164815, 131790, 81952, 82863
